X,Y,STOP_ID,building_area,civic,commercial,residential,industrial,SN_cat,Crosstown_cat,Express_cat,Local_cat,Flyer_cat,NightOwl_cat,HighFreq_cat,InOut_cat,Clockwise_cat,hotline_1,utshuttle_cat,Special_cat,school_count,stadium_count,medInc,count,population,mean_on,r7,r801,r10,r20,r803,r300,typology,label,pred_xgb,xgb,Differences
-97.67397735,30.27919211,1138,294479.3723,0.03559799,0.0045925,0.777624563,0.02028294,0,0,0,1,0,0,0,0,0,0,0,0,5,1,46162,69.8,240,187.4164218,0,0,0,0,0,0,Rest,MLK-183,186.2605734,186.2605734,0
-97.68128869,30.3541105,1141,685738.842,0.004257219,0.014619626,0.950439489,0.009852478,1,0,0,0,0,0,1,0,0,0,0,0,9,1,51893,131.6,965,554.3989824,0,0,0,0,0,0,Rest,Windsor Hills,424.5635204,424.5635204,0
-97.68363034,30.35563691,1142,786678.7496,0.005584632,0.031789721,0.936599765,0.005490481,1,0,0,0,0,0,1,0,0,0,0,0,9,1,51893,131.8,955,591.1443841,0,0,0,0,0,0,Rest,Windsor Hills,397.655166,397.655166,0
-97.68599816,30.3572187,1143,1129770.03,0.00553229,0.037779819,0.913485864,0.005522598,1,0,0,0,0,0,1,0,0,0,0,0,7,1,51893,131.6,864,668.4359011,0,0,0,0,0,0,Rest,Windsor Hills,463.5768998,463.5768998,0
-97.6964738,30.35583224,1148,281279.1023,0.007656147,0.053898435,0.884601948,0.004047487,0,1,0,0,0,0,0,0,0,0,0,0,19,1,38822,65,431,270.8587433,0,0,0,0,0,0,Rest,Georgian Acres,246.608723,246.608723,0
-97.69904159,30.3532888,1149,399663.2244,0.005984976,0.034772602,0.911163937,0.01256165,0,1,0,0,0,0,0,0,0,0,0,0,5,1,38822,65,415,267.8535893,0,0,0,0,0,0,Rest,Georgian Acres,262.3461868,262.3461868,0
-97.70201552,30.34975203,1150,441993.8741,0.016931657,0.054519214,0.811697867,0.031419412,0,1,0,0,0,0,0,0,0,0,0,0,7,1,38822,65,392,260.1921264,0,0,0,0,0,0,Rest,Georgian Acres,247.0718827,247.0718827,0
-97.70323417,30.34769706,1151,522658.291,0.018864837,0.04137764,0.816191758,0.031899131,0,1,0,0,0,0,0,0,0,0,0,0,11,1,38822,65,382,245.2025488,0,0,0,0,0,0,Rest,Georgian Acres,215.632731,215.632731,0
-97.70465949,30.34490167,1152,947140.0697,0.013892411,0.024412707,0.870465564,0.02182053,0,1,0,0,0,0,0,0,0,0,0,0,9,1,43136,65,368,236.5049692,0,0,0,0,0,0,Rest,Georgian Acres,231.0817248,231.0817248,0
-97.70587812,30.34336011,1153,799320.1462,0.011560248,0.021675515,0.902969771,0.015516219,0,1,0,0,0,0,0,0,0,0,0,0,9,1,43136,65,358,233.1057842,0,0,0,0,0,0,Rest,Highland,213.3863438,213.3863438,0
-97.71176144,30.33968147,1156,397543.9954,0.005363139,0.022337037,0.918177537,0.005946887,0,1,0,0,0,0,0,0,0,0,0,0,10,1,43136,65,278,230.0490483,0,0,0,0,0,0,Rest,Highland,226.3789164,226.3789164,0
-97.71314562,30.33990075,1157,471792.4216,0.00335477,0.024656064,0.903604298,0.008141113,0,1,0,0,0,0,0,0,0,0,0,0,8,1,43136,65.2,269,228.8821817,0,0,0,0,0,0,Rest,Highland,219.9822933,219.9822933,0
-97.71483329,30.33732433,1158,578227.9267,0.003628172,0.032751954,0.900680839,0.011171623,0,1,0,0,0,0,0,0,0,0,0,0,10,1,53510,65.2,223,190.9650796,0,0,0,0,0,0,Rest,Highland,183.5235026,183.5235026,0
-97.71590286,30.33570456,1159,607433.966,0.004569445,0.036397901,0.9090593,0.012136938,0,1,0,0,0,0,0,0,0,0,0,0,18,1,53510,65.2,194,187.9380228,0,0,0,0,0,0,Rest,Highland,176.3425849,176.3425849,0
-97.71360404,30.3284914,1160,6036273.472,0.006645962,0.038866571,0.900000647,0.007973096,0,1,0,0,0,0,0,0,0,0,0,0,49,1,53510,226.4,118,179.9707871,0,0,0,0,0,0,Rest,Highland,185.9243535,185.9243535,0
-97.71899609,30.32116747,1164,1007405.511,0.009178237,0.042001772,0.912227779,0.006482516,1,0,0,0,0,0,1,0,0,1,0,0,11,1,53510,124.8,149,428.8125758,1,0,0,0,0,0,Rest,North Loop,564.3358147,564.3358147,0
-97.72011399,30.3170906,1167,675728.0312,0.007439358,0.029277573,0.943416789,0.00116888,1,0,0,0,0,0,1,0,0,1,0,0,4,1,61322,124.6,190,337.3333,1,0,0,0,0,0,Rest,North Loop,442.4880354,442.4880354,0
-97.71992247,30.31436241,1168,675189.0409,0.006267418,0.029633357,0.949529527,0.001005831,1,0,0,0,0,0,1,0,0,1,0,0,6,1,61322,124.6,213,571.6765174,1,0,0,0,0,0,Rest,North Loop,597.2412346,597.2412346,0
-97.72212947,30.31096778,1169,715138.8092,0.007553033,0.023403335,0.954797194,0.000195171,1,0,0,0,0,0,1,0,0,1,0,0,6,1,61322,124.6,219,608.0382924,1,0,0,0,0,0,Rest,Hyde Park,692.3222042,692.3222042,0
-97.72635662,30.3043804,1171,879776.4226,0.01133192,0.007952364,0.954548674,0,1,0,0,0,0,0,1,0,0,1,0,0,13,1,59514,124.6,170,851.5916394,1,0,0,0,0,0,Rest,Hyde Park,746.2461914,746.2461914,0
-97.7280381,30.30167363,1172,772733.1295,0.015079976,0.008856334,0.944103155,0,1,0,0,0,0,0,1,0,0,1,0,0,15,1,59514,124.6,160,871.0001674,1,0,0,0,0,0,Rest,Hyde Park,870.3456058,870.3456058,0
-97.7318316,30.29564931,1174,794698.8162,0.014508476,0.009304199,0.927213472,0,1,0,0,0,0,0,1,0,0,1,0,0,25,1,41711,124.6,196,937.10835,1,0,0,0,0,0,Rest,North University,801.9842477,801.9842477,0
-97.73249546,30.29460292,1175,987132.0159,0.01413606,0.011202776,0.921333905,0,1,0,0,0,0,0,1,0,0,1,0,0,23,1,41711,124.8,212,956.6932811,1,0,0,0,0,0,Rest,North University,784.4903679,784.4903679,0
-97.73422195,30.29187628,1176,2049142.853,0.022706262,0.037138921,0.871565202,0,1,0,0,0,0,0,1,0,0,1,0,0,18,6,41711,124.8,272,971.8826348,1,0,0,0,0,0,Rest,North University,918.4291249,918.4291249,0
-97.73468563,30.28959901,1177,4528820.323,0.039764247,0.075052011,0.783301887,0,1,0,0,0,0,0,1,0,0,1,0,0,15,40,41711,124.8,303,833.497653,1,0,0,0,0,0,UT,UT,892.0416472,892.0416472,0
-97.73366255,30.28725379,1178,8164588.347,0.084050716,0.064323339,0.708600456,0,1,0,others,0,others,0,others,0,0,0.765714286,0,0,11,63,18438,309,269,309.2771415,1,0,1,0,0,0,UT,UT,298.4443857,298.4443857,0
-97.73378217,30.28550571,1179,16992796.09,0.165853624,0.080648865,0.527144527,0,1,0,others,0,others,0,others,0,0,0.765714286,0,0,1,63,68594,308.6,255,279.6428224,1,0,1,0,0,0,UT,UT,279.0611973,279.0611973,0
-97.73416452,30.28336169,1180,16595131.98,0.251818389,0.144486561,0.227491736,0,others,0,others,0,others,0,others,0,others,0.614678899,others,0,1,63,18438,387.8,229,265.9780873,1,0,1,0,0,0,UT,UT,262.5674505,262.5674505,0
-97.74060987,30.25073448,1186,493341.6203,0.004991055,0.024556784,0.896036076,0.000515479,1,0,0,0,0,others,others,0,0,0.957142857,0,0,1,1,80117,261.2,298,827.801258,1,0,0,1,0,0,Rest,South River City,788.2588357,788.2588357,0
-97.73834798,30.2495895,1187,473778.4166,0.002641521,0.012506398,0.920266042,0.002140796,1,0,0,0,0,others,others,0,0,0.957142857,0,0,5,1,100326,260.8,309,825.9737343,1,0,0,1,0,0,Rest,South River City,697.7115646,697.7115646,0
-97.73688577,30.24859168,1188,376511.2891,0.002651487,0.014574071,0.920417324,0.002148873,1,0,others,0,0,others,others,0,0,0.832298137,0,0,6,1,100326,294.8,318,497.7558555,1,0,0,1,0,0,Rest,South River City,503.9352926,503.9352926,0
-97.72845884,30.23615221,1190,1179493.009,0.005020866,0.09346742,0.786103969,0.002225832,1,0,0,0,0,0,1,0,0,1,0,0,1,1,37638,125,427,983.3657432,1,0,0,0,0,0,Rest,Riverside,853.297957,853.297957,0
-97.731812,30.23386117,1191,1510607.239,0.007777228,0.06304309,0.849640983,0.003482861,1,0,0,0,0,0,1,0,0,1,0,0,1,1,36446,125,432,933.5751864,1,0,0,0,0,0,Rest,Riverside,806.3252845,806.3252845,0
-97.73728541,30.23187412,1193,1093949.681,0.007214432,0.036745857,0.893456267,0.00115093,1,others,0,0,0,0,others,0,0,0.650485437,0,0,7,1,45861,194,405,633.9567596,1,0,0,0,0,0,Rest,Parker Lane,581.3866639,581.3866639,0
-97.73855666,30.22992892,1194,675954.1293,0.009180454,0.045866446,0.871913512,0,1,others,0,0,0,0,others,0,0,0.650485437,0,0,19,1,45861,194,400,632.6770159,1,0,0,0,0,0,Rest,Parker Lane,597.7688927,597.7688927,0
-97.74050515,30.22750366,1195,963262.0319,0.013141414,0.042268177,0.875766837,0,1,others,0,0,0,0,others,0,0,0.650485437,0,0,20,1,45861,194,402,625.2927094,1,0,0,0,0,0,Rest,Parker Lane,526.2875219,526.2875219,0
-97.74404159,30.21714657,1199,1099236.667,0.009749073,0.035491196,0.757191776,0.069510461,1,others,0,0,0,0,others,0,0,0.650485437,0,0,33,1,45861,194,401,561.5369661,1,0,0,0,0,0,Rest,Parker Lane,570.7441264,570.7441264,0
-97.74820863,30.21249276,1202,1430664.843,0.022873903,0.354614909,0.00843008,0.312804877,1,0,0,0,0,0,1,0,0,1,0,0,33,1,41324,124.8,369,710.7662341,1,0,0,0,0,0,Rest,McKinney,697.8496466,697.8496466,0
-97.75090758,30.20818275,1203,2021071.638,0.014111779,0.160970344,0.694381326,0.060857411,1,0,0,0,0,0,1,0,0,1,0,0,1,1,41324,124.8,359,705.9438174,1,0,0,0,0,0,Rest,Franklin Park,783.1314127,783.1314127,0
-97.75347223,30.20283061,1204,1960969.846,0.005142086,0.028570351,0.942849446,0.00563632,1,0,0,0,0,0,1,0,0,1,0,0,14,1,41324,124.8,370,667.9240682,1,0,0,0,0,0,Rest,Franklin Park,677.2100761,677.2100761,0
-97.7447429,30.19328864,1212,594871.5993,0.002183919,0.004101958,0.966623393,0.000139296,1,0,0,0,0,0,1,0,0,1,0,0,32,1,60833,124.8,624,599.2941212,1,0,0,0,0,0,Rest,Franklin Park,588.8320074,588.8320074,0
-97.74554464,30.18888935,1213,1046905.863,0.001893973,0.003598897,0.94115514,0,1,0,0,0,0,0,1,0,0,1,0,0,29,1,60833,124.8,609,602.7051758,1,0,0,0,0,0,Rest,Franklin Park,573.3846471,573.3846471,0
-97.74564775,30.18535838,1214,346804.6656,0.003509553,0.00099333,0.912135753,0,1,0,0,0,0,0,1,0,0,1,0,0,29,1,60833,125,558,598.9373235,1,0,0,0,0,0,Rest,Franklin Park,626.7354853,626.7354853,0
-97.74609676,30.18211414,1215,127735.7895,0.003885306,0.001231962,0.835709554,0,1,0,0,0,0,0,1,0,0,1,0,0,10,1,60833,124.8,538,595.8898932,1,0,0,0,0,0,Rest,Franklin Park,597.4337815,597.4337815,0
-97.745196,30.18519814,1219,285900.6634,0.003723919,0.000398085,0.90971615,0,1,0,0,0,0,others,others,0,0,0.905405405,0,0,29,1,37821,131,551,309.0275689,1,0,0,0,0,0,Rest,Franklin Park,323.8406271,323.8406271,0
-97.74529046,30.18889119,1220,1033034.501,0.001898681,0.003607844,0.942222954,0,1,0,0,0,0,others,others,0,0,0.905405405,0,0,29,1,37821,131.2,607,324.0714118,1,0,0,0,0,0,Rest,Franklin Park,318.2919416,318.2919416,0
-97.74449575,30.19222924,1221,574243.2703,0.002175254,0.004085682,0.965718876,0,1,0,0,0,0,others,others,0,0,0.905405405,0,0,31,1,37821,131.2,623,328.4542564,1,0,0,0,0,0,Rest,Franklin Park,354.7474324,354.7474324,0
-97.747016,30.19391933,1223,589444.1376,0.002203613,0.003214782,0.9799354,0.000130223,others,0,0,0,0,others,others,0,0,0,0,0,24,1,41324,139.8,606,249.3258394,0,0,0,0,0,0,Rest,Franklin Park,244.8246314,244.8246314,0
-97.75068513,30.19371366,1224,505173.4928,0.00159801,0.001709405,0.988593037,0,others,0,0,0,0,others,others,0,0,0,0,0,21,1,41324,139.8,535,254.7403871,0,0,0,0,0,0,Rest,Franklin Park,252.0072976,252.0072976,0
-97.75249923,30.20236493,1228,1456857.791,0.004344088,0.021864063,0.957560556,0.004761622,1,0,0,0,0,0,1,0,0,1,0,0,16,1,41324,117.8,372,677.3502869,1,0,0,0,0,0,Rest,Franklin Park,741.9564879,741.9564879,0
-97.75303643,30.20446607,1229,2619228.571,0.006809889,0.051431217,0.907457487,0.012597823,1,0,0,0,0,0,1,0,0,1,0,0,6,1,41324,117.8,361,704.8723543,1,0,0,0,0,0,Rest,Franklin Park,759.2016914,759.2016914,0
-97.75068392,30.20817397,1230,2075054.545,0.014264023,0.158506799,0.68770669,0.066732844,1,0,0,0,0,0,1,0,0,1,0,0,1,1,41324,119.2,360,714.9774031,1,0,0,0,0,0,Rest,Franklin Park,728.9020661,728.9020661,0
-97.74870481,30.21133464,1231,1525018.617,0.008335451,0.415554376,0,0.344705034,1,0,0,0,0,0,1,0,0,1,0,0,33,1,41324,119.4,365,719.2829681,1,0,0,0,0,0,Rest,McKinney,657.0020317,657.0020317,0
-97.74611584,30.21348372,1232,1558056.727,0.022157202,0.16625063,0.286594626,0.238166043,1,0,0,0,0,0,1,0,0,1,0,0,33,1,41324,120.2,381,728.7153013,1,0,0,0,0,0,Rest,McKinney,749.4230946,749.4230946,0
-97.74414559,30.21508108,1233,2257155.466,0.00914066,0.037817622,0.68856823,0.118892117,1,0,0,0,0,0,1,0,0,1,0,0,33,1,41324,122.2,394,788.8277895,1,0,0,0,0,0,Rest,McKinney,717.7243398,717.7243398,0
-97.74378943,30.21945602,1235,5826390.95,0.008183669,0.036014183,0.822270785,0.022408967,1,others,0,0,0,0,others,0,0,0.656862745,0,0,39,1,45861,189.4,409,496.8016787,1,0,0,0,0,0,Rest,Parker Lane,475.3738755,475.3738755,0
-97.74215802,30.22451719,1237,1220115.758,0.006869097,0.020195244,0.908896928,0.001130621,1,others,0,0,0,0,others,0,0,0.656862745,0,0,14,1,45861,189.8,414,550.6677479,1,0,0,0,0,0,Rest,Parker Lane,536.0098339,536.0098339,0
-97.74038665,30.22738128,1238,945279.6508,0.012994937,0.041080995,0.878626845,0,1,others,0,0,0,0,others,0,0,0.656862745,0,0,19,1,45861,191.2,403,569.9724844,1,0,0,0,0,0,Rest,Parker Lane,582.0856953,582.0856953,0
-97.73819975,30.23014409,1239,747615.2498,0.008871333,0.045106546,0.875441896,0,1,others,0,0,0,0,others,0,0,0.656862745,0,0,18,1,45861,191.4,401,570.127106,1,0,0,0,0,0,Rest,Parker Lane,578.2232728,578.2232728,0
-97.73693377,30.232116,1240,1018678.736,0.007172697,0.036533286,0.89540944,0.001144272,1,others,0,0,0,0,others,0,0,0.656862745,0,0,5,1,45861,191,406,552.6279574,1,0,0,0,0,0,Rest,Parker Lane,482.35066,482.35066,0
-97.73192455,30.23341117,1242,1674945.105,0.00743739,0.057113492,0.857108771,0.003330672,1,0,0,0,0,others,others,0,0,0.917808219,0,0,1,1,36446,136.2,430,563.4454424,1,0,0,0,0,0,Rest,Riverside,607.0130333,607.0130333,0
-97.7307841,30.23435995,1243,1539756.065,0.009031085,0.080240929,0.820032853,0.004044374,1,0,0,0,0,others,others,0,0,0.917808219,0,0,1,1,36446,136.4,428,584.6140169,1,0,0,0,0,0,Rest,Riverside,567.7328439,567.7328439,0
-97.72851011,30.23576406,1244,1097526.142,0.005286114,0.097379637,0.787829159,0.002343421,1,0,0,0,0,others,others,0,0,0.917808219,0,0,1,1,36446,136.8,427,609.8296065,1,0,0,0,0,0,Rest,Riverside,646.3897468,646.3897468,0
-97.73859387,30.24990589,1246,468567.3274,0.00272472,0.01302165,0.918204502,0,1,0,others,0,0,others,others,0,0,0.835365854,0,0,5,1,100326,298.6,305,524.4142109,1,0,0,1,0,0,Rest,South River City,462.7010412,462.7010412,0
-97.74545963,30.25586783,1249,3520236.83,0.010691821,0.103994523,0.702510413,0.004230272,1,0,others,0,others,others,others,0,0,0.81547619,0,0,222,1,80117,305.4,192,430.46325,1,0,0,1,0,0,Rest,South River City,415.0701857,415.0701857,0
-97.73391034,30.28310419,1253,15015355.82,0.259570028,0.112965883,0.204644361,0,others,0,others,0,others,0,others,0,0,0.545081967,others,others,1,63,68594,441.2,217,281.7223009,1,0,1,0,0,0,UT,UT,279.4912007,279.4912007,0
-97.73342677,30.28693954,1255,6077186.273,0.097039307,0.038720686,0.70061362,0,1,0,0,0,others,0,others,0,0,0.89261745,0,0,11,63,68594,276.2,260,412.5787972,1,0,1,0,0,0,UT,UT,401.638927,401.638927,0
-97.73439725,30.28877553,1256,5323015.827,0.049235792,0.088686045,0.748206515,0,others,0,others,0,others,0,others,0,0,0.583333333,others,others,14,52,41711,399.6,296,332.1594456,1,0,1,0,0,0,UT,UT,339.0053704,339.0053704,0
-97.73391675,30.29212682,1257,1718997.344,0.021552242,0.03451811,0.879377333,0,1,0,0,0,0,0,1,0,0,1,0,0,18,1,41711,124.8,261,1057.103479,1,0,0,0,0,0,Rest,Hancock,965.0344234,965.0344234,0
-97.73310791,30.2933836,1258,1143305.165,0.016893162,0.014749437,0.911437532,0,1,0,0,0,0,0,1,0,0,1,0,0,18,1,41711,124.8,231,1043.870751,1,0,0,0,0,0,Rest,Hancock,1016.728111,1016.728111,0
-97.73149,30.29591,1259,796153.6382,0.013297724,0.009118035,0.92955963,0,1,0,0,0,0,0,1,0,0,1,0,0,26,1,41711,124.8,190,1012.381244,1,0,0,0,0,0,Rest,Hancock,858.066487,858.066487,0
-97.72983139,30.29851458,1260,663498.4691,0.012039668,0.010015344,0.947008843,0,1,0,0,0,0,0,1,0,0,1,0,0,37,1,41711,124.8,167,973.8190802,1,0,0,0,0,0,Rest,Hancock,835.5106371,835.5106371,0
-97.72760401,30.30213956,1261,803555.2383,0.016799056,0.008777889,0.942483461,0,1,0,0,0,0,0,1,0,0,1,0,0,14,1,59514,124.8,161,950.9704798,1,0,0,0,0,0,Rest,Hancock,758.1323272,758.1323272,0
-97.72635771,30.30413196,1262,886582.1821,0.010597235,0.008010421,0.95598846,0,1,0,0,0,0,0,1,0,0,1,0,0,13,1,59514,124.8,169,813.2854213,1,0,0,0,0,0,Rest,Hancock,746.2461914,746.2461914,0
-97.72457614,30.30689615,1263,1399058.228,0.009458973,0.005905935,0.971835546,0.000186068,1,0,0,0,0,0,1,0,0,1,0,0,13,1,59514,124.8,190,751.3173685,1,0,0,0,0,0,Rest,Hancock,759.9307786,759.9307786,0
-97.72367774,30.30830072,1264,1080765.556,0.009041043,0.009061438,0.968735919,0.000186801,1,0,0,0,0,0,1,0,0,1,0,0,4,1,57984,124.8,202,719.6039299,1,0,0,0,0,0,Rest,Hyde Park,686.1373743,686.1373743,0
-97.7217894,30.31117444,1265,734429.567,0.007560446,0.023605174,0.955238519,0.000195363,1,0,0,0,0,0,1,0,0,1,0,0,6,1,57984,124.8,220,690.2505429,1,0,0,0,0,0,Rest,Hyde Park,694.4915457,694.4915457,0
-97.7206094,30.31302097,1266,655909.8144,0.006819741,0.027020317,0.953030159,0.000990457,1,0,0,0,0,0,1,0,0,1,0,0,6,1,57984,124.8,220,625.168525,1,0,0,0,0,0,Rest,Hyde Park,566.1019605,566.1019605,0
-97.71969535,30.31443508,1267,668997.7893,0.00630747,0.030190882,0.948490592,0.001012258,1,0,0,0,0,0,1,0,0,1,0,0,6,1,57984,124.8,213,618.467975,1,0,0,0,0,0,Rest,North Loop,592.7489006,592.7489006,0
-97.71963512,30.31701605,1268,681059.0209,0.007417977,0.031177293,0.941911714,0.000837044,1,0,0,0,0,0,1,0,0,1,0,0,5,1,53510,124.8,192,369.3333,1,0,0,0,0,0,Rest,North Loop,405.1153528,405.1153528,0
-97.71872993,30.32159845,1271,1022485.361,0.008574002,0.043890328,0.909474794,0.006831615,1,0,0,0,0,0,1,0,0,1,0,0,11,1,53510,124.8,144,491.5223769,1,0,0,0,0,0,Rest,North Loop,524.5602894,524.5602894,0
-97.71681782,30.33397668,1273,853784.28,0.006106485,0.044694449,0.901381684,0.015450484,1,others,0,0,0,0,others,0,0,0.650485437,0,0,25,1,53510,188.2,166,297.5329254,1,0,0,0,0,0,Rest,Highland,322.0716623,322.0716623,0
-97.71637678,30.33469374,1274,904046.4422,0.005728126,0.039673392,0.906086631,0.012343771,0,1,0,0,0,0,0,0,0,0,0,0,23,1,53510,64.8,177,143.8040948,0,0,0,0,0,0,Rest,Highland,175.0941334,175.0941334,0
-97.71442724,30.3376714,1275,452171.4832,0.003977512,0.030479109,0.904849273,0.009593638,0,1,0,0,0,0,0,0,0,0,0,0,6,1,53510,64.8,231,182.9644649,0,0,0,0,0,0,Rest,Highland,167.986758,167.986758,0
-97.7128983,30.33999603,1276,476373.1691,0.004079884,0.024004986,0.906044349,0.008230025,0,1,0,0,0,0,0,0,0,0,0,0,8,1,43136,64.8,272,186.2536464,0,0,0,0,0,0,Rest,Highland,181.523222,181.523222,0
-97.70842089,30.34063241,1278,483385.3326,0.01126448,0.026443859,0.92801141,0.004374022,0,1,0,0,0,0,0,0,0,0,0,0,11,1,43136,64.8,323,190.4332856,0,0,0,0,0,0,Rest,Highland,176.7648685,176.7648685,0
-97.70200595,30.34949385,1282,500181.9712,0.01755781,0.05544018,0.804923182,0.03258134,0,1,0,0,0,0,0,0,0,0,0,0,7,1,38822,64.8,392,214.191621,0,0,0,0,0,0,Rest,Georgian Acres,196.158038,196.158038,0
-97.70050905,30.35129654,1283,367123.8492,0.01230523,0.044179105,0.857870814,0.022322192,0,1,0,0,0,0,0,0,0,0,0,0,5,1,38822,64.8,403,213.3227841,0,0,0,0,0,0,Rest,Georgian Acres,223.5370942,223.5370942,0
-97.69872809,30.35343063,1284,384052.1603,0.007490137,0.036972345,0.909731175,0.009997299,0,1,0,0,0,0,0,0,0,0,0,0,7,1,38822,64.8,416,216.4780744,0,0,0,0,0,0,Rest,Georgian Acres,225.8802168,225.8802168,0
-97.69616945,30.35600916,1285,291874.2536,0.007808009,0.054967524,0.883771647,0.00412777,0,1,0,0,0,0,0,0,0,0,0,0,18,1,38822,64.8,434,215.3305613,0,0,0,0,0,0,Rest,Georgian Acres,233.8445553,233.8445553,0
-97.69480892,30.3581216,1286,354648.3136,0.007405143,0.059378814,0.881429243,0.001791218,0,1,0,0,0,0,0,0,0,0,0,0,22,1,38822,64.8,469,207.960732,0,0,0,0,0,0,Rest,Georgian Acres,227.5330915,227.5330915,0
-97.69202708,30.36003935,1289,356327.5163,0.005311928,0.063581383,0.880060587,0.005171358,1,0,0,0,others,0,others,0,0,0,0,0,28,1,38822,138.8,576,380.9294004,0,0,0,0,0,0,Rest,Georgian Acres,312.4499731,312.4499731,0
-97.68666273,30.35738494,1290,941306.5179,0.00618136,0.039704001,0.907668824,0.005803872,1,0,0,0,0,0,1,0,0,0,0,0,10,1,39241,131.6,827,659.0402708,0,0,0,0,0,0,Rest,Heritage Hills,485.9407266,485.9407266,0
-97.69637,30.32904,1307,486050.3591,0.019950001,0.020418223,0.854375579,0.002668427,1,0,0,0,0,0,1,0,0,1,0,0,13,1,37310,121.8,375,474.0022932,0,0,0,0,0,1,Rest,St. John,604.9663429,604.9663429,0
-97.69448,30.32813,1308,835202.2467,0.020198781,0.010785479,0.865894737,0.002679291,1,0,0,0,0,0,1,0,0,1,0,0,24,1,37310,121.8,371,467.982972,0,0,0,0,0,1,Rest,St. John,618.1992036,618.1992036,0
-97.68924,30.3223,1313,1145061.479,0.0061982,0.02104503,0.953585556,0.004716473,1,0,0,0,0,0,1,0,0,1,0,0,18,1,38772,124.6,349,606.1711446,0,0,1,0,0,0,Rest,Coronado Hills,675.8600079,675.8600079,0
-97.69122274,30.31645119,1316,692341.5736,0.00582669,0.013537983,0.968415402,0.000274683,1,0,0,0,0,0,1,0,0,1,0,0,20,1,75662,124.8,302,639.5983804,0,0,1,0,0,0,Rest,Windsor Park,637.121693,637.121693,0
-97.69366567,30.31231097,1318,774900.0315,0.004100094,0.004386003,0.986456843,0,1,0,0,0,0,0,1,0,0,1,0,0,35,1,75662,124.8,266,672.0131105,0,0,1,0,0,0,Rest,Windsor Park,736.7798966,736.7798966,0
-97.69553885,30.30934162,1319,496067.4641,0.005486921,0.00624179,0.979282901,0,1,0,0,0,0,0,1,0,0,1,0,0,33,1,75662,124.8,256,680.1274185,0,0,1,0,0,0,Rest,Windsor Park,716.6457336,716.6457336,0
-97.68029616,30.2896029,1330,180733.1488,0.008036791,0.004547146,0.936217979,0.001308155,1,0,0,0,0,0,1,0,0,1,0,0,1,1,54271,122.2,259,651.4247851,0,0,0,0,0,1,Rest,MLK,603.8342915,603.8342915,0
-97.68260842,30.28613381,1331,281031.9784,0.007716814,0.003550056,0.9167357,0.00090666,1,0,0,0,0,0,1,0,0,1,0,0,3,1,54271,122,207,636.7956436,0,0,0,0,0,1,Rest,MLK,659.5391844,659.5391844,0
-97.6832814,30.28500595,1332,256387.0034,0.008842742,0.004820794,0.907567984,0.000933499,1,0,0,0,0,0,1,0,0,1,0,0,6,1,49583,122.2,194,642.086341,0,0,0,0,0,1,Rest,MLK,611.2982908,611.2982908,0
-97.68451619,30.28313148,1333,414370.982,0.017196268,0.005868288,0.899415923,0.000829193,1,0,0,0,0,0,1,0,0,1,0,0,6,1,49583,122.2,177,648.0475571,0,0,0,0,0,1,Rest,MLK,628.2503947,628.2503947,0
-97.68530505,30.28187937,1334,384376.5003,0.016010483,0.005189069,0.895146004,0.000733219,1,0,0,0,0,0,1,0,0,1,0,0,6,1,49583,122.2,169,651.6743701,0,0,0,0,0,1,Rest,MLK,679.0830077,679.0830077,0
-97.68696468,30.27923356,1335,324907.0729,0.01584894,0.0028936,0.888344933,0.000219681,1,0,0,0,0,0,1,0,0,1,0,0,6,1,49583,122.2,163,651.2731308,0,0,0,0,0,1,Rest,MLK,655.8795589,655.8795589,0
-97.68848921,30.27673521,1336,308429.105,0.011560437,0.004208217,0.894694527,0.000220377,1,0,0,0,0,0,1,0,0,1,0,0,8,1,49583,122.2,180,650.5034721,0,0,0,0,0,1,Rest,MLK,640.273829,640.273829,0
-97.69009046,30.27430333,1337,164267.3857,0.01150472,0.011693724,0.89883219,0.001125976,1,0,0,0,0,0,1,0,0,1,0,0,13,1,49583,122.2,206,638.2097548,0,0,0,0,0,1,Rest,MLK,583.6368211,583.6368211,0
-97.69222474,30.27090113,1338,438023.4793,0.010989752,0.017399411,0.888950183,0.006415222,others,0,0,0,0,0,1,0,0,0.496183206,0,0,8,1,43958,248.2,224,542.7724714,0,0,0,0,0,1,Rest,MLK,436.8193613,436.8193613,0
-97.69434927,30.26757906,1339,359083.5955,0.008345613,0.022755591,0.865133389,0.011454614,others,0,0,0,0,0,1,0,0,0.496183206,0,0,7,1,43958,249.6,229,567.0980308,0,0,0,0,0,1,Rest,MLK,484.9019034,484.9019034,0
-97.69527626,30.26613626,1340,249920.4287,0.009152948,0.022819724,0.871938683,0.011734128,1,0,0,0,0,0,1,0,0,1,0,0,7,1,43958,122,228,685.6845374,0,0,0,0,0,1,Rest,MLK,691.0807283,691.0807283,0
-97.69866369,30.26482855,1341,605008.9882,0.014633187,0.02204636,0.877850454,0.012590029,1,0,0,0,0,0,1,0,0,1,0,0,10,1,44397,122,191,682.3181285,0,0,0,0,0,1,Rest,Govalle,691.8090502,691.8090502,0
